"code_domaine_competence","domaine_competence","code_enjeu","enjeu","code_objectif","objectif","code_macro_competence","code_ogr_macro_competence","libelle_macro_competence","code_ogr_competence","libelle_competence"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","405377","Installer et paramétrer des logiciels de réseau"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","405417","Déployer et mettre en service une installation domotique connectée"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","405418","Réparer et maintenir en état une installation domotique connectée"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","405419","Réaliser la maintenance d'équipements connectés (caméras, éclairage intelligent...)"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","483527","Mettre à jour les logiciels des systèmes embarqués"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","483962","Mettre à jour les logiciels embarqués des véhicules"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","501104","Mettre à jour les logiciels des systèmes électroniques pour optimiser leur performance"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","503042","Mettre à jour les logiciels pour appareils multimédia"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","503985","Mettre à jour les logiciels des appareils électroménagers modernes"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D101","300198","Paramétrer un logiciel, un outil, un système numérique","508769","Configurer les dispositifs numériques d'affichage"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","104540","Vérifier le programme d'automatisation par une série de tests sur plate-forme d'essais, en atelier, sur site"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","113312","Optimiser des algorithmes, une application informatique et mettre en oeuvre leur développement"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","113317","Développer une application en lien avec une base de données"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","113329","Développer des interfaces entre des applications informatiques ou pour des robots"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","117450","Adapter une structure logicielle"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","120340","Procéder aux phases de tests et de recettes des applications développées"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","120452","Analyser le code d'un composant logiciel"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","120453","Modifier le code d'un composant logiciel"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","125865","Optimiser l'expérience utilisateur sur des interfaces web"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","126535","Réaliser des études et développements informatiques"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","400357","Intégrer la maquette numérique"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","400478","Piloter des évolutions ou des paramétrages à apporter aux composants"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","400796","Vérifier la compatibilité des développements produits avec les spécifications"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","405292","Exploiter la blockchain dans le développement d'applications"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","405415","Vérifier la compatibilité des équipements / des logiciels avec l'existant"
"2","Communication, Création, Innovation, Nouvelles technologies","2D","Data et Nouvelles technologies","2D1","Concevoir, développer, administrer un logiciel ou un SI","2D102","300199","Développer un logiciel, un système d'informations, une application","405457","Mettre en place et superviser l'implémentation du BIM au sein de l'organisation"
