"code_rome","code_ogr","coeur_metier"
"C1127","300458",""
"C1127","300461",""
"C1127","300478",""
"C1127","300630",""
"C1127","300808",""
"C1127","403093",""
"C1127","403103",""
"C1127","404559","Principale"
"C1127","404608",""
"C1127","405348",""
"C1127","478067","Principale"
"C1127","478555",""
"C1127","481025","Principale"
"C1127","481755","Principale"
"C1127","490503",""
"C1127","490504",""
"C1127","490749",""
"C1127","490795",""
"C1127","490796",""
"C1127","490797",""
"C1127","496249",""
"C1127","502516",""
"C1127","513768",""
"C1127","515074",""
"C1127","515097",""
"C1127","515175",""
"C1127","515205",""
"C1127","515242",""
"C1127","515245",""
"C1127","522045",""
"C1127","522082",""
"C1128","101350","Principale"
"C1128","117682","Principale"
"C1128","118382","Principale"
"C1128","118845",""
"C1128","121164","Principale"
"C1128","122498",""
"C1128","122614","Principale"
"C1128","300083","Principale"
"C1128","300245",""
"C1128","300253","Principale"
"C1128","300321",""
"C1128","300334",""
"C1128","300339",""
"C1128","300348","Principale"
"C1128","300364",""
"C1128","300408","Principale"
"C1128","300412",""
"C1128","300426",""
"C1128","300461",""
"C1128","300490",""
"C1128","300806",""
"C1128","300819",""
"C1128","400307",""
"C1128","400407",""
"C1128","403025",""
"C1128","403093",""
"C1128","403103",""
"C1128","405348",""
"C1128","477875",""
"C1128","479479","Principale"
"C1128","479494",""
"C1128","481033","Principale"
"C1128","486157","Principale"
"C1128","490503",""
"C1128","491832",""
"C1128","492132",""
"C1128","492548","Principale"
"C1128","496249","Principale"
"C1128","498134",""
"C1128","500728",""
"C1128","506392",""
"C1128","510973",""
"C1128","516496","Principale"
"C1128","522008",""
"C1128","522117",""
"C1129","101314","Principale"
"C1129","116414",""
"C1129","117206","Principale"
"C1129","117687",""
"C1129","121691",""
"C1129","300027",""
"C1129","300110",""
"C1129","300322",""
"C1129","300323",""
"C1129","300334",""
"C1129","300339","Principale"
"C1129","300345",""
"C1129","300350","Principale"
"C1129","300370",""
"C1129","300377","Principale"
"C1129","300379","Principale"
"C1129","300380","Principale"
"C1129","300381",""
"C1129","300382",""
"C1129","300383","Principale"
"C1129","300398",""
"C1129","300408",""
"C1129","300447","Principale"
"C1129","300461",""
"C1129","300483",""
"C1129","300489",""
"C1129","300502",""
"C1129","300806",""
"C1129","300819",""
"C1129","300821",""
"C1129","403020",""
"C1129","403025",""
"C1129","403093",""
"C1129","403103",""
"C1129","405348",""
"C1129","477006",""
"C1129","478852","Principale"
"C1129","479844","Principale"
"C1129","480403",""
"C1129","490797",""
"C1129","490806",""
"C1129","492154",""
"C1129","492513",""
"C1129","494323","Principale"
"C1129","495446",""
"C1129","497652",""
"C1129","515074",""
"C1129","515131",""
"C1129","516014","Principale"
"C1129","516015","Principale"
"C1129","516018","Principale"
"C1130","100343",""
"C1130","300014",""
"C1130","300253","Principale"
"C1130","300338","Principale"
"C1130","300361",""
"C1130","300405",""
"C1130","300412",""
"C1130","300428","Principale"
"C1130","300431","Principale"
"C1130","300448","Principale"
"C1130","300456","Principale"
"C1130","300461",""
"C1130","300483",""
"C1130","300806",""
"C1130","300837",""
"C1130","402153","Principale"
"C1130","403103",""
"C1130","403104",""
"C1130","403893",""
"C1130","482009","Principale"
"C1130","486889",""
"C1130","489286","Principale"
"C1130","492385",""
"C1130","497464",""
"C1130","519638","Principale"
"C1130","519639","Principale"
"C1130","519640",""
"C1130","519641","Principale"
"C1130","520010",""
"C1130","520080","Principale"
"C1130","522349","Principale"
"C1201","23374",""
"C1201","23376",""
"C1201","100341",""
"C1201","100381",""
"C1201","101351",""
"C1201","101505",""
"C1201","101506",""
"C1201","101507",""
"C1201","101509",""
"C1201","102226",""
"C1201","113824",""
"C1201","116414",""
"C1201","121077",""
"C1201","121268","Principale"
"C1201","121706",""
"C1201","121718",""
"C1201","122425",""
"C1201","122614",""
"C1201","124696",""
"C1201","125746",""
"C1201","126110","Principale"
"C1201","300014",""
"C1201","300019",""
"C1201","300126",""
"C1201","300245",""
"C1201","300318","Principale"
"C1201","300334",""
"C1201","300345","Principale"
"C1201","300361","Principale"
"C1201","300363",""
"C1201","300366",""
"C1201","300373","Principale"
"C1201","300374","Principale"
"C1201","300379","Principale"
"C1201","300380",""
"C1201","300412",""
"C1201","300417",""
"C1201","300428",""
"C1201","300448",""
"C1201","300450",""
"C1201","300461",""
"C1201","300462",""
"C1201","300464",""
"C1201","300473",""
"C1201","300800",""
"C1201","300806",""
"C1201","300819",""
"C1201","300821",""
"C1201","400323",""
"C1201","403020",""
"C1201","403103",""
"C1201","404610",""
"C1201","405348",""
"C1201","476903",""
"C1201","477442",""
"C1201","477560",""
"C1201","477699",""
"C1201","477844",""
"C1201","478065",""
"C1201","490503",""
"C1202","101505",""
"C1202","101516",""
"C1202","116297",""
"C1202","117290",""
"C1202","117755",""
"C1202","121077",""
"C1202","121281","Principale"
"C1202","121290",""
"C1202","121704",""
"C1202","121943",""
"C1202","122032","Principale"
"C1202","122039",""
"C1202","122710",""
"C1202","122711","Principale"
"C1202","123012",""
"C1202","123187","Principale"
"C1202","124307",""
"C1202","125746",""
"C1202","300200",""
"C1202","300242","Principale"
"C1202","300318",""
"C1202","300319","Principale"
"C1202","300321",""
"C1202","300325",""
"C1202","300326","Principale"
"C1202","300327",""
"C1202","300334",""
"C1202","300336",""
"C1202","300338","Principale"
"C1202","300339",""
"C1202","300353",""
"C1202","300377",""
"C1202","300383",""
"C1202","300408","Principale"
"C1202","300428",""
"C1202","300450",""
"C1202","300460",""
"C1202","300461",""
"C1202","300483",""
"C1202","300611",""
"C1202","300615",""
"C1202","300632",""
"C1202","300799",""
"C1202","300806",""
"C1202","300817",""
"C1202","300819",""
"C1202","300821",""
"C1202","400143",""
"C1202","403020",""
"C1202","403093",""
"C1202","403103",""
"C1202","405348",""
"C1202","476790",""
"C1202","478215",""
"C1202","478545",""
"C1202","480403",""
"C1202","490503",""
"C1202","490835",""
"C1202","491440",""
"C1202","491832",""
"C1202","494960",""
"C1202","497559",""
"C1202","514516",""
"C1202","514620",""
"C1202","522496",""
"C1203","100118",""
"C1203","101505",""
"C1203","101534",""
"C1203","101535",""
"C1203","109362",""
"C1203","116414",""
"C1203","117755",""
"C1203","118391",""
"C1203","118718",""
"C1203","121077",""
"C1203","121427",""
"C1203","121470",""
"C1203","121704",""
"C1203","122509",""
"C1203","122711",""
"C1203","123020","Principale"
"C1203","123467",""
"C1203","124024",""
"C1203","125746",""
"C1203","300312",""
"C1203","300319","Principale"
"C1203","300321",""
"C1203","300323",""
"C1203","300328",""
"C1203","300332","Principale"
"C1203","300334",""
"C1203","300337",""
"C1203","300339","Principale"
"C1203","300345",""
"C1203","300350",""
"C1203","300366","Principale"
"C1203","300367",""
"C1203","300370",""
"C1203","300377","Principale"
"C1203","300379","Principale"
"C1203","300391","Principale"
"C1203","300396",""
"C1203","300400",""
"C1203","300408","Principale"
"C1203","300448",""
"C1203","300450",""
"C1203","300458",""
"C1203","300459",""
"C1203","300461",""
"C1203","300467",""
"C1203","300488",""
"C1203","300490",""
"C1203","300615",""
"C1203","300799",""
"C1203","300817",""
"C1203","300819",""
"C1203","300821",""
"C1203","403020",""
"C1203","403093",""
"C1203","403095",""
"C1203","403103",""
"C1203","403106",""
"C1203","403107",""
"C1203","405348",""
"C1203","476781",""
"C1203","491470",""
"C1203","494714",""
"C1203","495416",""
"C1203","496397",""
"C1203","515062",""
"C1204","23374",""
"C1204","100090",""
"C1204","100541",""
"C1204","101311","Principale"
"C1204","101351",""
"C1204","101505",""
"C1204","101516","Principale"
"C1204","101534","Principale"
"C1204","116297",""
"C1204","116414",""
"C1204","118373",""
"C1204","121072",""
"C1204","121077",""
"C1204","121281","Principale"
"C1204","121290",""
"C1204","121470",""
"C1204","121704",""
"C1204","121717",""
"C1204","123089","Principale"
"C1204","123418","Principale"
"C1204","124171",""
"C1204","124640",""
"C1204","125746",""
"C1204","300022",""
"C1204","300067",""
"C1204","300253",""
"C1204","300335","Principale"
"C1204","300338",""
"C1204","300345",""
"C1204","300348",""
"C1204","300366","Principale"
"C1204","300367","Principale"
"C1204","300373","Principale"
"C1204","300379",""
"C1204","300380",""
"C1204","300398",""
"C1204","300450",""
"C1204","300461",""
"C1204","300483",""
"C1204","300486",""
"C1204","300490",""
"C1204","300502",""
"C1204","300615",""
"C1204","300806",""
"C1204","300819",""
"C1204","300821",""
"C1204","300837",""
"C1204","400144",""
"C1204","400351",""
"C1204","400356",""
"C1204","400405","Principale"
"C1204","400411",""
"C1204","403020",""
"C1204","403025",""
"C1204","403093",""
"C1204","403103",""
"C1204","405348",""
"C1204","485394",""
"C1204","502516",""
"C1204","504293",""
"C1204","515072",""
"C1204","522081",""
"C1204","522114",""
"C1205","101351","Principale"
"C1205","101505",""
"C1205","101534",""
"C1205","101560",""
"C1205","102226",""
"C1205","108336","Principale"
"C1205","117755",""
"C1205","118870","Principale"
"C1205","121704",""
"C1205","121706","Principale"
"C1205","121746",""
"C1205","124597",""
"C1205","300328","Principale"
"C1205","300336",""
"C1205","300379","Principale"
"C1205","300412",""
"C1205","300450","Principale"
"C1205","300455",""
"C1205","300467",""
"C1205","300490",""
"C1205","300502",""
"C1205","300779",""
"C1205","300805",""
"C1205","300806",""
"C1205","300819",""
"C1205","300821",""
"C1205","300837",""
"C1205","400407","Principale"
"C1205","403103",""
"C1205","403106",""
"C1205","403110",""
"C1205","403122",""
"C1205","403133",""
"C1205","403136",""
"C1205","403143",""
"C1205","403149",""
"C1205","403157",""
"C1205","403238",""
"C1205","403289",""
"C1205","403300",""
"C1205","403301",""
"C1205","403305",""
"C1205","403364",""
"C1205","403365",""
"C1205","403366","Principale"
"C1205","403397",""
"C1205","403399",""
"C1205","403426",""
"C1205","403435",""
"C1205","403451","Principale"
"C1205","403467","Principale"
"C1205","403472",""
"C1205","403473","Principale"
"C1205","403541",""
"C1205","403566",""
"C1205","403627","Principale"
"C1205","404536",""
"C1205","405348",""
"C1205","490795",""
"C1205","515073",""
"C1205","515111",""
"C1205","522606",""
"C1206","23374",""
"C1206","101460",""
"C1206","101504",""
"C1206","101505",""
"C1206","101507",""
"C1206","101534",""
"C1206","101563",""
"C1206","101573",""
"C1206","108336",""
"C1206","116414",""
"C1206","117687",""
"C1206","117755",""
"C1206","118391",""
"C1206","121077",""
"C1206","121281","Principale"
"C1206","121427",""
"C1206","121470",""
"C1206","121704",""
"C1206","121706",""
"C1206","122023","Principale"
"C1206","122498",""
"C1206","122550",""
"C1206","122889",""
"C1206","123022",""
"C1206","123487","Principale"
"C1206","124258","Principale"
"C1206","125746",""
"C1206","300332",""
"C1206","300334","Principale"
"C1206","300339","Principale"
"C1206","300345","Principale"
"C1206","300346",""
"C1206","300367",""
"C1206","300373",""
"C1206","300374",""
"C1206","300377",""
"C1206","300378",""
"C1206","300379",""
"C1206","300383",""
"C1206","300431",""
"C1206","300448",""
"C1206","300450",""
"C1206","300461",""
"C1206","300481",""
"C1206","300483",""
"C1206","300615",""
"C1206","300779",""
"C1206","300806",""
"C1206","300817",""
"C1206","300819",""
"C1206","300821",""
"C1206","300837",""
"C1206","399999",""
"C1206","403020",""
"C1206","403103",""
"C1206","403126",""
"C1206","403772",""
"C1206","405348",""
"C1206","477875",""
"C1206","478065",""
"C1206","490835",""
"C1206","491442",""
"C1206","502516",""
"C1206","514040",""
"C1206","515072",""
"C1206","522013",""
"C1206","522021",""
"C1206","522039",""
"C1206","522076",""
"C1206","522081",""
"C1206","522114",""
"C1206","522115",""
"C1207","23374",""
"C1207","100090",""
"C1207","100118",""
"C1207","101351",""
"C1207","101505",""
"C1207","109185",""
"C1207","115691",""
"C1207","116414",""
"C1207","117755",""
"C1207","120695","Principale"
"C1207","121077",""
"C1207","121470",""
"C1207","121704",""
"C1207","121706",""
"C1207","121943",""
"C1207","122425",""
"C1207","122528",""
"C1207","122711","Principale"
"C1207","123802",""
"C1207","124235",""
"C1207","124300","Principale"
"C1207","124696",""
"C1207","124767",""
"C1207","124768","Principale"
"C1207","125746",""
"C1207","300001","Principale"
"C1207","300022",""
"C1207","300201",""
"C1207","300242",""
"C1207","300250",""
"C1207","300319","Principale"
"C1207","300333",""
"C1207","300334",""
"C1207","300335",""
"C1207","300339","Principale"
"C1207","300370",""
"C1207","300379",""
"C1207","300380",""
"C1207","300384",""
"C1207","300393",""
"C1207","300398",""
"C1207","300440","Principale"
"C1207","300445",""
"C1207","300450",""
"C1207","300460",""
"C1207","300461",""
"C1207","300473",""
"C1207","300587","Principale"
"C1207","300615",""
"C1207","300799",""
"C1207","300806",""
"C1207","300817",""
"C1207","300819",""
"C1207","400342",""
"C1207","400421",""
"C1207","403020",""
"C1207","403025",""
"C1207","403103",""
"C1207","404536",""
"C1207","405348",""
"C1207","476781",""
"C1207","477442",""
"C1207","490503",""
"C1207","490835",""
"C1207","491440",""
"C1207","497404",""
"C1207","510915",""
"C1207","510923",""
"C1207","514516",""
"C1208","23378",""
"C1208","101505",""
"C1208","121281","Principale"
"C1208","121427","Principale"
"C1208","121470",""
"C1208","121704",""
"C1208","122889",""
"C1208","123487","Principale"
"C1208","124597",""
"C1208","124696",""
"C1208","126261",""
"C1208","300332",""
"C1208","300334",""
"C1208","300336",""
"C1208","300345",""
"C1208","300348",""
"C1208","300366","Principale"
"C1208","300379",""
"C1208","300388",""
"C1208","300412",""
"C1208","300415","Principale"
"C1208","300431",""
"C1208","300448",""
"C1208","300450",""
"C1208","300461",""
"C1208","300467",""
"C1208","300468",""
"C1208","300488",""
"C1208","300779",""
"C1208","300805",""
"C1208","300806",""
"C1208","300809",""
"C1208","300819",""
"C1208","300837",""
"C1208","403093",""
"C1208","403103",""
"C1208","403106",""
"C1208","403131",""
"C1208","403147",""
"C1208","403353","Principale"
"C1208","403437",""
"C1208","403465",""
"C1208","403533",""
"C1208","403534","Principale"
"C1208","403536","Principale"
"C1208","403562",""
"C1208","403586","Principale"
"C1208","403631","Principale"
"C1208","403772",""
"C1208","403810","Principale"
"C1208","403811",""
"C1208","403812","Principale"
"C1208","403813",""
"C1208","403814",""
"C1208","404516",""
"C1208","405348",""
"C1208","477314",""
"C1208","477699",""
"C1208","490504",""
"C1208","491442",""
"C1208","493788",""
"C1208","496660",""
"C1208","497559",""
"C1208","515072",""
"C1208","522039",""
"C1208","522076",""
"C1208","522114",""
"C1209","101505",""
"C1209","116297",""
"C1209","117755",""
"C1209","121281","Principale"
"C1209","121943",""
"C1209","122039",""
"C1209","122711",""
"C1209","123012",""
"C1209","123187","Principale"
"C1209","125746",""
"C1209","300338","Principale"
"C1209","300408",""
"C1209","300450",""
"C1209","300460",""
"C1209","300461",""
"C1209","300490",""
"C1209","300779",""
"C1209","300799",""
"C1209","300806",""
"C1209","300819",""
"C1209","400551","Principale"
"C1209","403093",""
"C1209","403103",""
"C1209","405348",""
"C1209","484295","Principale"
"C1209","486358",""
"C1209","489383",""
"C1209","490503",""
"C1209","492912",""
"C1209","493058",""
"C1209","493404",""
"C1209","496042",""
"C1209","496139",""
"C1209","496886",""
"C1209","497031",""
"C1209","497823",""
"C1209","498063",""
"C1209","498136",""
"C1209","498568",""
"C1209","498890",""
"C1209","499308",""
"C1209","503789",""
"C1209","503864",""
"C1209","504297","Principale"
"C1209","505177","Principale"
"C1209","505178",""
