"code_theme","libelle_theme","code_ogr_rome","code_rome","libelle_rome"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510599","K1732","Spécialiste des systèmes de communication opérationnels"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510584","K1733","Combattant / Combattante des forces spéciales militaires"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510587","K1734","Spécialiste du soutien armement nucléaire"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510588","K1735","Architecte système de force, d'arme ou équipement militaire"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510597","K1736","Spécialiste de l'aide au déploiement des forces combattantes"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510591","K1737","Combattant / Combattante en milieu maritime"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510596","K1738","Spécialiste du soutien ou de la formation propulsion nucléaire"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","522317","K1739","Opérateur / Opératrice en navigation maritime sur navire militaire"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","522279","K1740","Expert / Experte en opérations spatiales militaires"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","522229","K1741","Maître de pont sur navire militaire"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510592","K1742","Contrôleur / Contrôleuse des espaces maritimes"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515447","K1743","Agent de surveillance de la voie publique (ASVP) / Agente de surveillance de la voie publique (ASVP)"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","518431","K1745","Pompier / Pompière"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","519221","K1748","Garde républicain / Garde républicaine"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","496","M1807","Spécialiste outils, systèmes d'exploitation, réseaux et télécoms"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","489017","M1844","Responsable des études et applications informatiques"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","489026","M1846","Ingénieur / Ingénieure Cybersécurité Datacenter"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515456","M1895","Géomaticien / Géomaticienne"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515463","N2103","Pilote instructeur / Pilote instructrice aéronautique"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","513","N2202","Contrôleur aérien / Contrôleuse aérienne"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","489039","N2206","Pilote de drone"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","510602","N2208","Contrôleur / Contrôleuse de la circulation et de la défense aérienne"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","509805","N3106","Officier / Officière de la marine marchande"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515402","N3111","Officier électronicien / Officière électronicienne"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515432","N3114","Lamaneur / Lamaneuse"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515436","N3115","Capitaine de yacht"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515442","N3116","Agent / Agente de service général maritime"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515443","N3117","Marin de la plaisance professionnelle"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515461","N3118","Bosco de la navigation maritime"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","515449","N3211","Directeur de port / Directrice de port"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","523","N4101","Conducteur / Conductrice de poids lourd"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","488611","N4111","Conducteur / Conductrice super poids lourd de l'armée"
"002","Métiers de la défense et de la sécurité publique (hors logistique, santé, tertiaire, restauration)","489057","N4130","Conducteur / Conductrice de voiture radar à conduite externalisée"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","488634","A1206","Concepteur / Conceptrice paysagiste"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","515388","A1216","Responsable de site naturel protégé"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","515458","A1322","Technicien / Technicienne de rivière"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","488346","A1423","Œnologue"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","36","B1101","Artiste Plasticien / Plasticienne"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","488793","B1102","Mosaïste d'art"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","489159","B1103","Sculpteur / Sculptrice"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","39","B1302","Décorateur / Décoratrice d'objets d'art"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","40","B1303","Graveur / Graveuse d'art"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","488724","B1304","Artisan démonstrateur / Artisane démonstratrice"
"003","Métiers du patrimoine et de la restauration d'oeuvres d'art","42","B1402","Relieur / Relieuse d'art"
